prolific_id,pilot_paradigm,counterbalancing,query_stimulus,ref_left_stimulus,ref_right_stimulus,ref_left_y_offset,ref_right_y_offset,rt,response,trial_stage,trial_index,time_elapsed,session,correct,correct_response,query_item,ref_left,ref_right,dist_query_ref_left,dist_query_ref_right,dist_ref_left_ref_right,abs_dist_query_ref_left,abs_dist_query_ref_right,abs_dist_ref_left_ref_right,triplet_left_right_name,ref_lowdim,ref_highdim,dist_query_ref_lowdim,dist_query_ref_highdim,dist_ref_lowdim_ref_highdim,dist_abs_query_ref_lowdim,dist_abs_query_ref_highdim,dist_abs_ref_lowdim_ref_highdim,triplet_unique_name,template_distances,template_abs_distances,triplet_rep,template_distances_rep,template_abs_distances_rep,triplet_easiness,query_position,chosen_ref_value,chosen_ref_lowdim_highdim,chose_towards_sparse_python,chosen_ref_numerics,correct_ref_lowdim_highdim,correct_ref_left_right,correct_numeric,triplet_location,correct_ref_towards_dense_sparse,chose_towards_sparse,chose_towards_highdim
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,1029.19999998808,q,pre_exposure,1,3172,1,FALSE,p,54,30,70,24,-16,-40,24,16,40,54_30_70,30,70,24,-16,-40,24,16,40,54_30_70,24_-16_-40,16_24_40,1,1,1,8,query_middle,30,ref_lowdim,1,1,ref_highdim,ref_right,0,sparse_region,ref_towards_dense,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,908.09999999404,p,pre_exposure,2,5701,1,TRUE,p,46,70,30,-24,16,40,24,16,40,46_70_30,30,70,16,-24,-40,16,24,40,46_30_70,16_-24_-40,16_24_40,1,1,2,8,query_middle,30,ref_lowdim,1,1,ref_lowdim,ref_right,1,sparse_region,ref_towards_sparse,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,1107.10000002384,p,pre_exposure,3,8223,1,TRUE,p,70,54,78,16,-8,-24,16,8,24,70_54_78,54,78,16,-8,-24,16,8,24,70_54_78,16_-8_-24,8_16_24,1,1,1,8,query_middle,78,ref_highdim,0,2,ref_highdim,ref_right,1,across_density_regions,ref_towards_dense,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,0,0,1236.79999998212,q,pre_exposure,4,10740,1,,"",38,30,46,8,-8,-16,8,8,16,38_30_46,30,46,8,-8,-16,8,8,16,38_30_46,8_-8_-16,8_8_16,1,1,1,0,query_middle,30,ref_lowdim,1,1,,nan,,sparse_region,nan,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,1520.59999999404,p,pre_exposure,5,13260,1,TRUE,p,70,94,54,-24,16,40,24,16,40,70_94_54,54,94,16,-24,-40,16,24,40,70_54_94,16_-24_-40,16_24_40,1,2,3,8,query_middle,54,ref_lowdim,1,1,ref_lowdim,ref_right,1,across_density_regions,ref_towards_sparse,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,2423.80000001192,q,pre_exposure,6,16201,1,TRUE,q,102,110,78,-8,24,32,8,24,32,102_110_78,78,110,24,-8,-32,24,8,32,102_78_110,24_-8_-32,8_24_32,1,1,1,16,query_middle,110,ref_highdim,0,2,ref_highdim,ref_left,1,dense_region,ref_towards_dense,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,2863.19999998808,q,pre_exposure,7,19572,1,FALSE,p,94,110,86,-16,8,24,16,8,24,94_110_86,86,110,8,-16,-24,8,16,24,94_86_110,8_-16_-24,8_16_24,1,1,2,8,query_middle,110,ref_highdim,0,2,ref_lowdim,ref_right,0,dense_region,ref_towards_sparse,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,2589.09999999404,p,pre_exposure,8,22671,1,TRUE,p,70,86,62,-16,8,24,16,8,24,70_86_62,62,86,8,-16,-24,8,16,24,70_62_86,8_-16_-24,8_16_24,1,2,3,8,query_middle,62,ref_lowdim,1,1,ref_lowdim,ref_right,1,across_density_regions,ref_towards_sparse,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1977.39999997616,q,pre_exposure,9,25188,1,TRUE,q,54,70,30,-16,24,40,16,24,40,54_70_30,30,70,24,-16,-40,24,16,40,54_30_70,24_-16_-40,16_24_40,2,2,4,8,query_middle,70,ref_highdim,0,2,ref_highdim,ref_left,1,sparse_region,ref_towards_dense,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,955,p,pre_exposure,10,27708,1,TRUE,p,86,110,78,-24,8,32,24,8,32,86_110_78,78,110,8,-24,-32,8,24,32,86_78_110,8_-24_-32,8_24_32,1,1,2,16,query_middle,78,ref_lowdim,1,1,ref_lowdim,ref_right,1,dense_region,ref_towards_sparse,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,0,0,2324.59999999404,q,pre_exposure,11,30534,1,TRUE,q,70,86,46,-16,24,40,16,24,40,70_86_46,46,86,24,-16,-40,24,16,40,70_46_86,24_-16_-40,16_24_40,1,3,5,8,query_middle,86,ref_highdim,0,2,ref_highdim,ref_left,1,across_density_regions,ref_towards_dense,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1002.30000001192,p,pre_exposure,12,33037,1,TRUE,p,54,30,62,24,-8,-32,24,8,32,54_30_62,30,62,24,-8,-32,24,8,32,54_30_62,24_-8_-32,8_24_32,1,2,3,16,query_middle,62,ref_highdim,0,2,ref_highdim,ref_right,1,sparse_region,ref_towards_dense,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,866,q,pre_exposure,13,35541,1,TRUE,q,46,30,70,16,-24,-40,16,24,40,46_30_70,30,70,16,-24,-40,16,24,40,46_30_70,16_-24_-40,16_24_40,2,3,6,8,query_middle,30,ref_lowdim,1,1,ref_lowdim,ref_left,1,sparse_region,ref_towards_sparse,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,691.09999999404,q,pre_exposure,14,38044,1,TRUE,q,38,30,62,8,-24,-32,8,24,32,38_30_62,30,62,8,-24,-32,8,24,32,38_30_62,8_-24_-32,8_24_32,1,2,4,16,query_middle,30,ref_lowdim,1,1,ref_lowdim,ref_left,1,sparse_region,ref_towards_sparse,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,2340.5,q,pre_exposure,15,40886,1,,"",70,62,78,8,-8,-16,8,8,16,70_62_78,62,78,8,-8,-16,8,8,16,70_62_78,8_-8_-16,8_8_16,1,2,2,0,query_middle,62,ref_lowdim,1,1,,nan,,across_density_regions,nan,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1542.30000001192,p,pre_exposure,16,43388,1,,"",86,110,62,-24,24,48,24,24,48,86_110_62,62,110,24,-24,-48,24,24,48,86_62_110,24_-24_-48,24_24_48,1,1,1,0,query_middle,62,ref_lowdim,1,1,,nan,,dense_region,nan,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,958.5,p,pre_exposure,17,45892,1,TRUE,p,38,62,30,-24,8,32,24,8,32,38_62_30,30,62,8,-24,-32,8,24,32,38_30_62,8_-24_-32,8_24_32,2,3,5,16,query_middle,30,ref_lowdim,1,1,ref_lowdim,ref_right,1,sparse_region,ref_towards_sparse,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,0,0,1952.40000000596,p,pre_exposure,18,48396,1,FALSE,q,70,78,46,-8,24,32,8,24,32,70_78_46,46,78,24,-8,-32,24,8,32,70_46_78,24_-8_-32,8_24_32,1,3,6,16,query_middle,46,ref_lowdim,1,1,ref_highdim,ref_left,0,across_density_regions,ref_towards_dense,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,2936.5,q,pre_exposure,19,51834,1,,"",94,78,110,16,-16,-32,16,16,32,94_78_110,78,110,16,-16,-32,16,16,32,94_78_110,16_-16_-32,16_16_32,1,1,1,0,query_middle,78,ref_lowdim,1,1,,nan,,dense_region,nan,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,2046.59999999404,q,pre_exposure,20,54389,1,TRUE,q,86,78,110,8,-24,-32,8,24,32,86_78_110,78,110,8,-24,-32,8,24,32,86_78_110,8_-24_-32,8_24_32,2,4,7,16,query_middle,78,ref_lowdim,1,1,ref_lowdim,ref_left,1,dense_region,ref_towards_sparse,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,2535.69999998808,p,pre_exposure,21,57427,1,,"",70,54,86,16,-16,-32,16,16,32,70_54_86,54,86,16,-16,-32,16,16,32,70_54_86,16_-16_-32,16_16_32,1,2,2,0,query_middle,86,ref_highdim,0,2,,nan,,across_density_regions,nan,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1297.89999997616,q,pre_exposure,22,59933,1,TRUE,q,54,62,30,-8,24,32,8,24,32,54_62_30,30,62,24,-8,-32,24,8,32,54_30_62,24_-8_-32,8_24_32,2,4,8,16,query_middle,62,ref_highdim,0,2,ref_highdim,ref_left,1,sparse_region,ref_towards_dense,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,2019.5,q,pre_exposure,23,62454,1,TRUE,q,70,62,86,8,-16,-24,8,16,24,70_62_86,62,86,8,-16,-24,8,16,24,70_62_86,8_-16_-24,8_16_24,2,3,4,8,query_middle,62,ref_lowdim,1,1,ref_lowdim,ref_left,1,across_density_regions,ref_towards_sparse,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,869.700000017881,q,pre_exposure,24,64958,1,,"",46,30,62,16,-16,-32,16,16,32,46_30_62,30,62,16,-16,-32,16,16,32,46_30_62,16_-16_-32,16_16_32,1,3,3,0,query_middle,30,ref_lowdim,1,1,,nan,,sparse_region,nan,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1385.40000000596,p,pre_exposure,25,67461,1,TRUE,p,38,54,30,-16,8,24,16,8,24,38_54_30,30,54,8,-16,-24,8,16,24,38_30_54,8_-16_-24,8_16_24,1,4,5,8,query_middle,30,ref_lowdim,1,1,ref_lowdim,ref_right,1,sparse_region,ref_towards_sparse,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,2322.80000001192,p,pre_exposure,26,70287,1,,"",102,94,110,8,-8,-16,8,8,16,102_94_110,94,110,8,-8,-16,8,8,16,102_94_110,8_-8_-16,8_8_16,1,3,3,0,query_middle,110,ref_highdim,0,2,,nan,,dense_region,nan,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1477.29999998212,p,pre_exposure,27,72800,1,TRUE,p,70,94,62,-24,8,32,24,8,32,70_94_62,62,94,8,-24,-32,8,24,32,70_62_94,8_-24_-32,8_24_32,1,5,9,16,query_middle,62,ref_lowdim,1,1,ref_lowdim,ref_right,1,across_density_regions,ref_towards_sparse,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1298,p,pre_exposure,1,3503,2,,"",54,78,30,-24,24,48,24,24,48,54_78_30,30,78,24,-24,-48,24,24,48,54_30_78,24_-24_-48,24_24_48,1,2,2,0,query_middle,30,ref_lowdim,1,1,,nan,,sparse_region,nan,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,1447.19999998808,q,pre_exposure,2,6027,2,TRUE,q,94,110,70,-16,24,40,16,24,40,94_110_70,70,110,24,-16,-40,24,16,40,94_70_110,24_-16_-40,16_24_40,1,4,7,8,query_middle,110,ref_highdim,0,2,ref_highdim,ref_left,1,dense_region,ref_towards_dense,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,1591.40000000596,p,pre_exposure,3,8549,2,TRUE,p,102,86,110,16,-8,-24,16,8,24,102_86_110,86,110,16,-8,-24,16,8,24,102_86_110,16_-8_-24,8_16_24,1,2,6,8,query_middle,110,ref_highdim,0,2,ref_highdim,ref_right,1,dense_region,ref_towards_dense,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,1702,p,pre_exposure,4,11079,2,TRUE,p,70,46,86,24,-16,-40,24,16,40,70_46_86,46,86,24,-16,-40,24,16,40,70_46_86,24_-16_-40,16_24_40,2,5,8,8,query_middle,86,ref_highdim,0,2,ref_highdim,ref_right,1,across_density_regions,ref_towards_dense,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,1084.40000000596,p,pre_exposure,5,13591,2,TRUE,p,86,110,70,-24,16,40,24,16,40,86_110_70,70,110,16,-24,-40,16,24,40,86_70_110,16_-24_-40,16_24_40,1,4,9,8,query_middle,70,ref_lowdim,1,1,ref_lowdim,ref_right,1,dense_region,ref_towards_sparse,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,1313.09999999404,q,pre_exposure,6,16116,2,TRUE,q,70,78,54,-8,16,24,8,16,24,70_78_54,54,78,16,-8,-24,16,8,24,70_54_78,16_-8_-24,8_16_24,2,3,7,8,query_middle,78,ref_highdim,0,2,ref_highdim,ref_left,1,across_density_regions,ref_towards_dense,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,2847,p,pre_exposure,7,19475,2,TRUE,p,46,30,54,16,-8,-24,16,8,24,46_30_54,30,54,16,-8,-24,16,8,24,46_30_54,16_-8_-24,8_16_24,1,4,8,8,query_middle,54,ref_highdim,0,2,ref_highdim,ref_right,1,sparse_region,ref_towards_dense,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,1419.59999999404,p,pre_exposure,8,22002,2,FALSE,q,94,86,110,8,-16,-24,8,16,24,94_86_110,86,110,8,-16,-24,8,16,24,94_86_110,8_-16_-24,8_16_24,2,5,9,8,query_middle,110,ref_highdim,0,2,ref_lowdim,ref_left,0,dense_region,ref_towards_sparse,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,2080.59999999404,q,pre_exposure,9,24599,2,TRUE,q,70,54,94,16,-24,-40,16,24,40,70_54_94,54,94,16,-24,-40,16,24,40,70_54_94,16_-24_-40,16_24_40,2,5,10,8,query_middle,54,ref_lowdim,1,1,ref_lowdim,ref_left,1,across_density_regions,ref_towards_sparse,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,1116,p,pre_exposure,10,27123,2,,"",86,62,110,24,-24,-48,24,24,48,86_62_110,62,110,24,-24,-48,24,24,48,86_62_110,24_-24_-48,24_24_48,2,3,3,0,query_middle,110,ref_highdim,0,2,,nan,,dense_region,nan,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,1544.20000001788,q,pre_exposure,11,29650,2,,"",70,46,94,24,-24,-48,24,24,48,70_46_94,46,94,24,-24,-48,24,24,48,70_46_94,24_-24_-48,24_24_48,1,4,4,0,query_middle,46,ref_lowdim,1,1,,nan,,across_density_regions,nan,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,1953.19999998808,p,pre_exposure,12,32153,2,,"",102,110,94,-8,8,16,8,8,16,102_110_94,94,110,8,-8,-16,8,8,16,102_94_110,8_-8_-16,8_8_16,2,4,4,0,query_middle,94,ref_lowdim,1,1,,nan,,dense_region,nan,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,2090,p,pre_exposure,13,34745,2,,"",38,46,30,-8,8,16,8,8,16,38_46_30,30,46,8,-8,-16,8,8,16,38_30_46,8_-8_-16,8_8_16,2,5,5,0,query_middle,30,ref_lowdim,1,1,,nan,,sparse_region,nan,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,909.90000000596,p,pre_exposure,14,37250,2,TRUE,p,70,46,78,24,-8,-32,24,8,32,70_46_78,46,78,24,-8,-32,24,8,32,70_46_78,24_-8_-32,8_24_32,2,5,10,16,query_middle,78,ref_highdim,0,2,ref_highdim,ref_right,1,across_density_regions,ref_towards_dense,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,1117.19999998808,q,pre_exposure,15,39752,2,TRUE,q,38,30,54,8,-16,-24,8,16,24,38_30_54,30,54,8,-16,-24,8,16,24,38_30_54,8_-16_-24,8_16_24,2,6,10,8,query_middle,30,ref_lowdim,1,1,ref_lowdim,ref_left,1,sparse_region,ref_towards_sparse,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,2619.5,p,pre_exposure,16,42873,2,TRUE,p,94,70,110,24,-16,-40,24,16,40,94_70_110,70,110,24,-16,-40,24,16,40,94_70_110,24_-16_-40,16_24_40,2,6,11,8,query_middle,110,ref_highdim,0,2,ref_highdim,ref_right,1,dense_region,ref_towards_dense,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,1820.79999998212,q,pre_exposure,17,45377,2,TRUE,q,102,110,86,-8,16,24,8,16,24,102_110_86,86,110,16,-8,-24,16,8,24,102_86_110,16_-8_-24,8_16_24,2,5,11,8,query_middle,110,ref_highdim,0,2,ref_highdim,ref_left,1,dense_region,ref_towards_dense,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,0,0,2501.89999997616,p,pre_exposure,18,48381,2,,"",70,94,46,-24,24,48,24,24,48,70_94_46,46,94,24,-24,-48,24,24,48,70_46_94,24_-24_-48,24_24_48,2,5,5,0,query_middle,46,ref_lowdim,1,1,,nan,,across_density_regions,nan,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,850.399999976158,p,pre_exposure,19,50883,2,,"",46,62,30,-16,16,32,16,16,32,46_62_30,30,62,16,-16,-32,16,16,32,46_30_62,16_-16_-32,16_16_32,2,4,4,0,query_middle,30,ref_lowdim,1,1,,nan,,sparse_region,nan,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,1615.19999998808,p,pre_exposure,20,53386,2,TRUE,p,102,78,110,24,-8,-32,24,8,32,102_78_110,78,110,24,-8,-32,24,8,32,102_78_110,24_-8_-32,8_24_32,2,6,11,16,query_middle,110,ref_highdim,0,2,ref_highdim,ref_right,1,dense_region,ref_towards_dense,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,2382,q,pre_exposure,21,56269,2,TRUE,q,86,70,110,16,-24,-40,16,24,40,86_70_110,70,110,16,-24,-40,16,24,40,86_70_110,16_-24_-40,16_24_40,2,6,12,8,query_middle,70,ref_lowdim,1,1,ref_lowdim,ref_left,1,dense_region,ref_towards_sparse,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1410.09999999404,q,pre_exposure,22,58781,2,,"",70,78,62,-8,8,16,8,8,16,70_78_62,62,78,8,-8,-16,8,8,16,70_62_78,8_-8_-16,8_8_16,2,6,6,0,query_middle,78,ref_highdim,0,2,,nan,,across_density_regions,nan,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,1969.70000001788,q,pre_exposure,23,61284,2,,"",54,30,78,24,-24,-48,24,24,48,54_30_78,30,78,24,-24,-48,24,24,48,54_30_78,24_-24_-48,24_24_48,2,6,6,0,query_middle,30,ref_lowdim,1,1,,nan,,sparse_region,nan,1,0
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,1367.80000001192,q,pre_exposure,24,63789,2,,"",70,86,54,-16,16,32,16,16,32,70_86_54,54,86,16,-16,-32,16,16,32,70_54_86,16_-16_-32,16_16_32,2,5,5,0,query_middle,86,ref_highdim,0,2,,nan,,across_density_regions,nan,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,2247.39999997616,q,pre_exposure,25,66538,2,,"",94,110,78,-16,16,32,16,16,32,94_110_78,78,110,16,-16,-32,16,16,32,94_78_110,16_-16_-32,16_16_32,2,6,6,0,query_middle,110,ref_highdim,0,2,,nan,,dense_region,nan,0,1
sub_26,2,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,2204.40000000596,p,pre_exposure,26,69245,2,FALSE,q,46,54,30,-8,16,24,8,16,24,46_54_30,30,54,16,-8,-24,16,8,24,46_30_54,16_-8_-24,8_16_24,2,6,12,8,query_middle,30,ref_lowdim,1,1,ref_highdim,ref_left,0,sparse_region,ref_towards_dense,1,0
