prolific_id,rt,response,test_part,trial_type,trial_index,time_elapsed,internal_node_id,view_history
sub_140,20605.899999976158,{'Q0': 'none'},break,survey-text,0,20624,0.0-0.0,
sub_140,19596.399999976158,,,instructions,1,40221,0.0-1.0,"[{'page_index': 0, 'viewing_time': 9274.899999976158}, {'page_index': 1, 'viewing_time': 10320.200000047684}]"
sub_140,17570.800000071526,{'Q0': 'none'},break,survey-text,0,17574,0.0-0.0,
sub_140,10742.200000047684,{'Q0': 'none'},break,survey-text,0,10745,0.0-0.0,
sub_140,6430.399999976158,{'Q0': 'none'},break,survey-text,0,6434,0.0-0.0,
sub_140,3755.7000000476837,{'Q0': 'none'},break,survey-text,0,3764,0.0-0.0,
sub_140,4631.899999976158,{'Q0': 'none'},break,survey-text,0,4640,0.0-0.0,
sub_140,3898.899999976158,{'Q0': 'none'},break,survey-text,0,3902,0.0-0.0,
sub_140,3903.3000000715256,{'Q0': 'none'},break,survey-text,0,3908,0.0-0.0,
sub_141,27852.699999809265,{'Q0': 'No'},break,survey-text,0,27861,0.0-0.0,
sub_141,26772.200000047684,{'Q0': 'No'},break,survey-text,0,26777,0.0-0.0,
sub_141,60515.700000047684,{'Q0': ''},break,survey-text,0,60525,0.0-0.0,
sub_141,74801.20000004768,,,instructions,1,135329,0.0-1.0,"[{'page_index': 0, 'viewing_time': 46678.90000009537}, {'page_index': 1, 'viewing_time': 7375.700000047684}, {'page_index': 0, 'viewing_time': 1908}, {'page_index': 1, 'viewing_time': 5433.799999952316}, {'page_index': 0, 'viewing_time': 6835.899999856949}, {'page_index': 1, 'viewing_time': 6567.900000095367}]"
sub_141,30779.200000047684,{'Q0': 'Noo'},break,survey-text,0,30783,0.0-0.0,
sub_141,29128.200000047684,{'Q0': 'Nooo'},break,survey-text,0,29131,0.0-0.0,
sub_141,16733.599999904633,{'Q0': ''},break,survey-text,0,16739,0.0-0.0,
sub_141,15109.200000047684,{'Q0': ''},break,survey-text,0,15114,0.0-0.0,
sub_141,29867.300000190735,{'Q0': ''},break,survey-text,0,29872,0.0-0.0,
sub_141,5297.200000047684,{'Q0': ''},break,survey-text,0,5302,0.0-0.0,
sub_141,8368.099999904633,{'Q0': ''},break,survey-text,0,8374,0.0-0.0,
sub_142,10177.299999952316,{'Q0': 'No'},break,survey-text,0,10182,0.0-0.0,
sub_142,5825.899999976158,{'Q0': 'No'},break,survey-text,0,5828,0.0-0.0,
sub_142,76538.10000002384,{'Q0': 'No'},break,survey-text,0,76554,0.0-0.0,
sub_142,14270.899999976158,,,instructions,1,90826,0.0-1.0,"[{'page_index': 0, 'viewing_time': 6467}, {'page_index': 1, 'viewing_time': 7803.200000047684}]"
sub_142,12974.5,{'Q0': 'No'},break,survey-text,0,12978,0.0-0.0,
sub_142,6692.599999904633,{'Q0': 'No'},break,survey-text,0,6695,0.0-0.0,
sub_142,20457.5,{'Q0': 'No'},break,survey-text,0,20465,0.0-0.0,
sub_142,11401.600000023842,{'Q0': 'No'},break,survey-text,0,11404,0.0-0.0,
sub_142,617495.5,{'Q0': 'No'},break,survey-text,0,617500,0.0-0.0,
sub_142,5028.5,{'Q0': 'No'},break,survey-text,0,5031,0.0-0.0,
sub_142,7427.299999952316,{'Q0': 'No'},break,survey-text,0,7430,0.0-0.0,
sub_143,13401.599999904633,{'Q0': 'No'},break,survey-text,0,13470,0.0-0.0,
sub_143,12305.200000047684,{'Q0': 'No'},break,survey-text,0,12376,0.0-0.0,
sub_143,25831.400000095367,{'Q0': 'No'},break,survey-text,0,25895,0.0-0.0,
sub_143,329003.0,,,instructions,1,354899,0.0-1.0,"[{'page_index': 0, 'viewing_time': 15397.799999952316}, {'page_index': 1, 'viewing_time': 313602.7000000477}]"
sub_143,143422.5,{'Q0': ''},break,survey-text,0,143462,0.0-0.0,
sub_143,132280.10000002384,{'Q0': ''},break,survey-text,0,132334,0.0-0.0,
sub_143,115389.69999992847,{'Q0': ''},break,survey-text,0,115436,0.0-0.0,
sub_143,10064.0,{'Q0': ''},break,survey-text,0,10113,0.0-0.0,
sub_143,2482.399999976158,{'Q0': ''},break,survey-text,0,2529,0.0-0.0,
sub_143,2337.600000023842,{'Q0': ''},break,survey-text,0,2378,0.0-0.0,
sub_143,2101.600000023842,{'Q0': ''},break,survey-text,0,2147,0.0-0.0,
sub_144,7289.0,{'Q0': ''},break,survey-text,0,7291,0.0-0.0,
sub_144,3608.0,{'Q0': ''},break,survey-text,0,3610,0.0-0.0,
sub_144,70854.0,{'Q0': ''},break,survey-text,0,70858,0.0-0.0,
sub_144,73905.0,,,instructions,1,144764,0.0-1.0,"[{'page_index': 0, 'viewing_time': 6622}, {'page_index': 1, 'viewing_time': 67283}]"
sub_144,15695.0,{'Q0': ''},break,survey-text,0,15696,0.0-0.0,
sub_144,10194.0,{'Q0': ''},break,survey-text,0,10196,0.0-0.0,
sub_144,4473.0,{'Q0': ''},break,survey-text,0,4476,0.0-0.0,
sub_144,6334.0,{'Q0': ''},break,survey-text,0,6337,0.0-0.0,
sub_144,6780.0,{'Q0': ''},break,survey-text,0,6785,0.0-0.0,
sub_144,2600.0,{'Q0': ''},break,survey-text,0,2602,0.0-0.0,
sub_144,3001.0,{'Q0': ''},break,survey-text,0,3005,0.0-0.0,
sub_145,10103.800000011921,{'Q0': 'No'},break,survey-text,0,10109,0.0-0.0,
sub_145,6545.9000000059605,{'Q0': 'No'},break,survey-text,0,6550,0.0-0.0,
sub_145,33040.89999999106,{'Q0': 'No'},break,survey-text,0,33048,0.0-0.0,
sub_145,44830.79999999702,,,instructions,1,77879,0.0-1.0,"[{'page_index': 0, 'viewing_time': 31998.70000000298}, {'page_index': 1, 'viewing_time': 12831.199999988079}]"
sub_145,12604.199999988079,{'Q0': 'No'},break,survey-text,0,12608,0.0-0.0,
sub_145,6942.899999991059,{'Q0': 'No'},break,survey-text,0,6946,0.0-0.0,
sub_145,42181.10000000894,{'Q0': 'No'},break,survey-text,0,42185,0.0-0.0,
sub_145,4604.5,{'Q0': 'No'},break,survey-text,0,4608,0.0-0.0,
sub_145,4820.20000000298,{'Q0': 'No'},break,survey-text,0,4824,0.0-0.0,
sub_145,5199.5,{'Q0': 'No'},break,survey-text,0,5203,0.0-0.0,
sub_145,3615.7000000029802,{'Q0': 'No'},break,survey-text,0,3624,0.0-0.0,
sub_146,10393.40000000596,{'Q0': 'nope'},break,survey-text,0,10396,0.0-0.0,
sub_146,18565.79999998212,{'Q0': 'nope ta'},break,survey-text,0,18568,0.0-0.0,
sub_146,32488.80000001192,{'Q0': ''},break,survey-text,0,32493,0.0-0.0,
sub_146,47784.60000002384,,,instructions,1,80279,0.0-1.0,"[{'page_index': 0, 'viewing_time': 45399.20000001788}, {'page_index': 1, 'viewing_time': 2384.9000000059605}]"
sub_146,82675.59999999404,{'Q0': ''},break,survey-text,0,82678,0.0-0.0,
sub_146,116231.59999999404,{'Q0': ''},break,survey-text,0,116234,0.0-0.0,
sub_146,82469.30000001192,{'Q0': ''},break,survey-text,0,82472,0.0-0.0,
sub_146,520417.5,{'Q0': ''},break,survey-text,0,520419,0.0-0.0,
sub_146,8523.199999988079,{'Q0': ''},break,survey-text,0,8526,0.0-0.0,
sub_146,1792.199999988079,{'Q0': ''},break,survey-text,0,1794,0.0-0.0,
sub_146,5804.0,{'Q0': ''},break,survey-text,0,5807,0.0-0.0,
sub_147,5608.899999976158,{'Q0': ''},break,survey-text,0,5616,0.0-0.0,
sub_147,5300.899999976158,{'Q0': ''},break,survey-text,0,5305,0.0-0.0,
sub_147,19652.399999976158,{'Q0': ''},break,survey-text,0,19662,0.0-0.0,
sub_147,25919.0,,,instructions,1,45579,0.0-1.0,"[{'page_index': 0, 'viewing_time': 12134.300000011921}, {'page_index': 1, 'viewing_time': 13783.600000023842}]"
sub_147,15698.5,{'Q0': ''},break,survey-text,0,15703,0.0-0.0,
sub_147,7293.199999988079,{'Q0': ''},break,survey-text,0,7298,0.0-0.0,
sub_147,3706.800000011921,{'Q0': ''},break,survey-text,0,3711,0.0-0.0,
sub_147,2347.5,{'Q0': ''},break,survey-text,0,2351,0.0-0.0,
sub_147,3307.5,{'Q0': ''},break,survey-text,0,3313,0.0-0.0,
sub_147,4450.400000035763,{'Q0': ''},break,survey-text,0,4455,0.0-0.0,
sub_147,2292.399999976158,{'Q0': ''},break,survey-text,0,2299,0.0-0.0,
sub_148,50948.699999928474,{'Q0': ''},break,survey-text,0,50961,0.0-0.0,
sub_148,11800.200000047684,{'Q0': ''},break,survey-text,0,11811,0.0-0.0,
sub_148,56576.89999997616,{'Q0': ''},break,survey-text,0,56595,0.0-0.0,
sub_148,37015.0,,,instructions,1,93612,0.0-1.0,"[{'page_index': 0, 'viewing_time': 21921.200000047684}, {'page_index': 1, 'viewing_time': 15092.599999904633}]"
sub_148,19595.699999928474,{'Q0': ''},break,survey-text,0,19605,0.0-0.0,
sub_148,92131.10000002384,{'Q0': ''},break,survey-text,0,92145,0.0-0.0,
sub_148,31200.200000047684,{'Q0': ''},break,survey-text,0,31221,0.0-0.0,
sub_148,41240.299999952316,{'Q0': ''},break,survey-text,0,41255,0.0-0.0,
sub_148,33000.10000002384,{'Q0': ' '},break,survey-text,0,33015,0.0-0.0,
sub_148,13121.899999976158,{'Q0': ''},break,survey-text,0,13131,0.0-0.0,
sub_148,3815.2000000476837,{'Q0': ''},break,survey-text,0,3824,0.0-0.0,
sub_149,25367.199999928474,{'Q0': 'no'},break,survey-text,0,25378,0.0-0.0,
sub_149,35182.39999997616,{'Q0': ''},break,survey-text,0,35188,0.0-0.0,
sub_149,19847.800000071526,{'Q0': ''},break,survey-text,0,19862,0.0-0.0,
sub_149,3296621.100000024,,,instructions,1,3316479,0.0-1.0,"[{'page_index': 0, 'viewing_time': 8922.899999976158}, {'page_index': 1, 'viewing_time': 3287697}]"
sub_149,51648.39999997616,{'Q0': ''},break,survey-text,0,51654,0.0-0.0,
sub_149,22018.100000023842,{'Q0': ''},break,survey-text,0,22029,0.0-0.0,
sub_149,7677.799999952316,{'Q0': ''},break,survey-text,0,7689,0.0-0.0,
sub_149,5529.799999952316,{'Q0': ''},break,survey-text,0,5539,0.0-0.0,
sub_149,11932.200000047684,{'Q0': ''},break,survey-text,0,11967,0.0-0.0,
sub_149,21351.800000071526,{'Q0': ''},break,survey-text,0,21361,0.0-0.0,
sub_149,4325.600000023842,{'Q0': ''},break,survey-text,0,4339,0.0-0.0,
sub_15,44758.10000002384,{'Q0': ''},break,survey-text,0,44765,0.0-0.0,
sub_15,82409.80000001192,{'Q0': ''},break,survey-text,0,82414,0.0-0.0,
sub_15,100806.59999996424,{'Q0': ''},break,survey-text,0,100813,0.0-0.0,
sub_15,36587.19999998808,{'Q0': ''},break,survey-text,0,36590,0.0-0.0,
sub_15,114424.60000002384,{'Q0': ''},break,survey-text,0,114429,0.0-0.0,
sub_15,59080.69999998808,{'Q0': ''},break,survey-text,0,59084,0.0-0.0,
sub_15,7567.300000011921,{'Q0': ''},break,survey-text,0,7570,0.0-0.0,
sub_15,11217.5,{'Q0': ''},break,survey-text,0,11229,0.0-0.0,
sub_15,7192.300000011921,{'Q0': ''},break,survey-text,0,7195,0.0-0.0,
sub_15,3468.800000011921,{'Q0': ''},break,survey-text,0,3477,0.0-0.0,
sub_16,13849.79999999702,{'Q0': 'no'},break,survey-text,0,13857,0.0-0.0,
sub_16,7923.80000000447,{'Q0': 'no'},break,survey-text,0,7930,0.0-0.0,
sub_16,33560.89999999851,{'Q0': 'no'},break,survey-text,0,33572,0.0-0.0,
sub_16,30193.39999999851,{'Q0': 'no'},break,survey-text,0,30200,0.0-0.0,
sub_16,19824.29999999702,{'Q0': 'no'},break,survey-text,0,19830,0.0-0.0,
sub_16,13585.30000000447,{'Q0': 'no'},break,survey-text,0,13591,0.0-0.0,
sub_16,8654.0,{'Q0': 'no'},break,survey-text,0,8660,0.0-0.0,
sub_16,13524.79999999702,{'Q0': 'no'},break,survey-text,0,13531,0.0-0.0,
sub_16,6942.89999999851,{'Q0': 'no'},break,survey-text,0,6948,0.0-0.0,
sub_16,8411.19999999553,{'Q0': 'no'},break,survey-text,0,8428,0.0-0.0,
sub_17,81636.19999998808,{'Q0': 'I felt some  lag in response to key presses'},break,survey-text,0,81644,0.0-0.0,
sub_17,16424.89999999106,{'Q0': 'Felt some key presses didnt register'},break,survey-text,0,16428,0.0-0.0,
sub_17,16509.70000000298,{'Q0': ''},break,survey-text,0,16519,0.0-0.0,
sub_17,9789.199999988079,{'Q0': ''},break,survey-text,0,9792,0.0-0.0,
sub_17,3340.4000000059605,{'Q0': ''},break,survey-text,0,3343,0.0-0.0,
sub_17,9033.60000000894,{'Q0': ''},break,survey-text,0,9042,0.0-0.0,
sub_17,7565.0,{'Q0': ''},break,survey-text,0,7568,0.0-0.0,
sub_17,7270.29999999702,{'Q0': ''},break,survey-text,0,7274,0.0-0.0,
sub_17,4438.100000008941,{'Q0': ''},break,survey-text,0,4446,0.0-0.0,
sub_17,1957.5999999940395,{'Q0': ''},break,survey-text,0,1960,0.0-0.0,
sub_18,12307.40000000596,{'Q0': ''},break,survey-text,0,12320,0.0-0.0,
sub_18,8775.79999999702,{'Q0': ''},break,survey-text,0,8787,0.0-0.0,
sub_18,17580.90000000596,{'Q0': ''},break,survey-text,0,17597,0.0-0.0,
sub_18,68574.40000000596,{'Q0': ''},break,survey-text,0,68582,0.0-0.0,
sub_18,29004.40000000596,{'Q0': ''},break,survey-text,0,29015,0.0-0.0,
sub_18,44557.5,{'Q0': ''},break,survey-text,0,44599,0.0-0.0,
sub_18,52117.90000000596,{'Q0': ''},break,survey-text,0,52176,0.0-0.0,
sub_18,6850.79999999702,{'Q0': ''},break,survey-text,0,6934,0.0-0.0,
sub_18,6366.800000011921,{'Q0': ''},break,survey-text,0,6397,0.0-0.0,
sub_18,1893.7999999970198,{'Q0': ''},break,survey-text,0,1940,0.0-0.0,
sub_19,43791.69999999553,{'Q0': ''},break,survey-text,0,43802,0.0-0.0,
sub_19,26698.39999999851,{'Q0': ''},break,survey-text,0,26704,0.0-0.0,
sub_19,32859.5,{'Q0': ''},break,survey-text,0,32867,0.0-0.0,
sub_19,29499.5,{'Q0': ''},break,survey-text,0,29505,0.0-0.0,
sub_19,28576.5,{'Q0': ''},break,survey-text,0,28581,0.0-0.0,
sub_19,131444.1000000015,{'Q0': ''},break,survey-text,0,131450,0.0-0.0,
sub_19,14513.09999999404,{'Q0': ''},break,survey-text,0,14519,0.0-0.0,
sub_19,9873.09999999404,{'Q0': ''},break,survey-text,0,9879,0.0-0.0,
sub_19,15606.5,{'Q0': ''},break,survey-text,0,15611,0.0-0.0,
sub_19,21507.20000000298,{'Q0': ''},break,survey-text,0,21512,0.0-0.0,
sub_20,16185.099999964237,{'Q0': ''},break,survey-text,0,16197,0.0-0.0,
sub_20,10403.199999988079,{'Q0': ''},break,survey-text,0,10409,0.0-0.0,
sub_20,46978.09999996424,{'Q0': ''},break,survey-text,0,46995,0.0-0.0,
sub_20,20518.299999952316,{'Q0': ''},break,survey-text,0,20527,0.0-0.0,
sub_20,24773.799999952316,{'Q0': ''},break,survey-text,0,24779,0.0-0.0,
sub_20,30494.599999964237,{'Q0': ''},break,survey-text,0,30500,0.0-0.0,
sub_20,9148.200000047684,{'Q0': ''},break,survey-text,0,9155,0.0-0.0,
sub_20,15629.199999988079,{'Q0': ''},break,survey-text,0,15643,0.0-0.0,
sub_20,7078.399999976158,{'Q0': ''},break,survey-text,0,7083,0.0-0.0,
sub_20,5902.600000023842,{'Q0': ''},break,survey-text,0,5913,0.0-0.0,
sub_21,9813.599999999977,{'Q0': 'No'},break,survey-text,0,9818,0.0-0.0,
sub_21,8794.599999999977,{'Q0': 'No'},break,survey-text,0,8798,0.0-0.0,
sub_21,29274.099999999977,{'Q0': 'No'},break,survey-text,0,29294,0.0-0.0,
sub_21,13373.099999999977,{'Q0': 'No'},break,survey-text,0,13377,0.0-0.0,
sub_21,17124.79999999993,{'Q0': 'No'},break,survey-text,0,17128,0.0-0.0,
sub_21,7816.699999999953,{'Q0': 'No'},break,survey-text,0,7819,0.0-0.0,
sub_21,13836.399999999907,{'Q0': 'No'},break,survey-text,0,13837,0.0-0.0,
sub_21,13395.399999999907,{'Q0': 'No'},break,survey-text,0,13395,0.0-0.0,
sub_21,7214.899999999907,{'Q0': 'No'},break,survey-text,0,7218,0.0-0.0,
sub_21,5677.90000000014,{'Q0': 'No'},break,survey-text,0,5682,0.0-0.0,
sub_22,18509.599999999627,{'Q0': ''},break,survey-text,0,18539,0.0-0.0,
sub_22,6366.0,{'Q0': ''},break,survey-text,0,6388,0.0-0.0,
sub_22,56126.89999999991,{'Q0': ''},break,survey-text,0,56150,0.0-0.0,
sub_22,17231.099999999627,{'Q0': ''},break,survey-text,0,17249,0.0-0.0,
sub_22,8227.100000000093,{'Q0': ''},break,survey-text,0,8246,0.0-0.0,
sub_22,4098.699999999721,{'Q0': ''},break,survey-text,0,4118,0.0-0.0,
sub_22,5269.5,{'Q0': ''},break,survey-text,0,5288,0.0-0.0,
sub_22,8846.0,{'Q0': ''},break,survey-text,0,8866,0.0-0.0,
sub_22,4127.700000000186,{'Q0': ''},break,survey-text,0,4149,0.0-0.0,
sub_22,8222.599999999627,{'Q0': ''},break,survey-text,0,8240,0.0-0.0,
sub_23,10218.09999999404,{'Q0': ''},break,survey-text,0,10223,0.0-0.0,
sub_23,12467.5,{'Q0': ''},break,survey-text,0,12471,0.0-0.0,
sub_23,58177.19999998808,{'Q0': ''},break,survey-text,0,58184,0.0-0.0,
sub_23,21590.29999999702,{'Q0': ''},break,survey-text,0,21595,0.0-0.0,
sub_23,21810.10000000894,{'Q0': ''},break,survey-text,0,21813,0.0-0.0,
sub_23,18375.30000001192,{'Q0': ''},break,survey-text,0,18378,0.0-0.0,
sub_23,16593.89999999106,{'Q0': ''},break,survey-text,0,16597,0.0-0.0,
sub_23,28619.40000000596,{'Q0': ''},break,survey-text,0,28624,0.0-0.0,
sub_23,16727.0,{'Q0': ''},break,survey-text,0,16730,0.0-0.0,
sub_23,6314.100000008941,{'Q0': ''},break,survey-text,0,6318,0.0-0.0,
sub_24,17662.69999998808,{'Q0': 'N/A'},break,survey-text,0,17668,0.0-0.0,
sub_24,12606.200000047684,{'Q0': 'N/A'},break,survey-text,0,12610,0.0-0.0,
sub_24,58282.5,{'Q0': 'N/A'},break,survey-text,0,58292,0.0-0.0,
sub_24,20633.099999964237,{'Q0': 'N/A'},break,survey-text,0,20637,0.0-0.0,
sub_24,29751.5,{'Q0': 'N/A'},break,survey-text,0,29754,0.0-0.0,
sub_24,49672.30000001192,{'Q0': 'N/A'},break,survey-text,0,49676,0.0-0.0,
sub_24,11876.599999964237,{'Q0': 'N/A'},break,survey-text,0,11881,0.0-0.0,
sub_24,13778.699999988079,{'Q0': 'N/A'},break,survey-text,0,13782,0.0-0.0,
sub_24,8611.0,{'Q0': 'N/A'},break,survey-text,0,8615,0.0-0.0,
sub_24,7523.100000023842,{'Q0': 'N/A'},break,survey-text,0,7527,0.0-0.0,
sub_25,17646.0,{'Q0': 'no'},break,survey-text,0,17650,0.0-0.0,
sub_25,9067.0,{'Q0': 'no'},break,survey-text,0,9072,0.0-0.0,
sub_25,45402.0,{'Q0': 'No'},break,survey-text,0,45407,0.0-0.0,
sub_25,168509.0,"{'Q0': 'A practice round for this would have been good, it took some time for me to get my eye in.'}",break,survey-text,0,168514,0.0-0.0,
sub_25,33826.0,{'Q0': 'No'},break,survey-text,0,33831,0.0-0.0,
sub_25,42171.0,{'Q0': 'no'},break,survey-text,0,42176,0.0-0.0,
sub_25,37698.0,{'Q0': 'no'},break,survey-text,0,37704,0.0-0.0,
sub_25,32865.0,{'Q0': 'No'},break,survey-text,0,32871,0.0-0.0,
sub_25,20614.0,{'Q0': 'No'},break,survey-text,0,20620,0.0-0.0,
sub_25,9097.0,{'Q0': 'No'},break,survey-text,0,9101,0.0-0.0,
sub_26,8110.600000023842,{'Q0': ''},break,survey-text,0,8115,0.0-0.0,
sub_26,10918.59999999404,{'Q0': ''},break,survey-text,0,10921,0.0-0.0,
sub_26,33590.79999998212,{'Q0': ''},break,survey-text,0,33598,0.0-0.0,
sub_26,16225.0,{'Q0': ''},break,survey-text,0,16227,0.0-0.0,
sub_26,8917.90000000596,{'Q0': ''},break,survey-text,0,8920,0.0-0.0,
sub_26,7347.4000000059605,{'Q0': ''},break,survey-text,0,7349,0.0-0.0,
sub_26,6689.200000017881,{'Q0': ''},break,survey-text,0,6693,0.0-0.0,
sub_26,3705.100000023842,{'Q0': ''},break,survey-text,0,3709,0.0-0.0,
sub_26,3790.0999999940395,{'Q0': ''},break,survey-text,0,3793,0.0-0.0,
sub_26,3962.5,{'Q0': ''},break,survey-text,0,3965,0.0-0.0,
sub_27,10145.100000023842,{'Q0': 'no problems '},break,survey-text,0,10151,0.0-0.0,
sub_27,314460.5,{'Q0': 'no problems'},break,survey-text,0,314466,0.0-0.0,
sub_27,29031.19999998808,{'Q0': 'no problems'},break,survey-text,0,29040,0.0-0.0,
sub_27,25408.400000035763,{'Q0': 'it would help to use different keys as i kept getting them mixed up'},break,survey-text,0,25412,0.0-0.0,
sub_27,6209.0,{'Q0': ''},break,survey-text,0,6216,0.0-0.0,
sub_27,8784.5,{'Q0': 'nop'},break,survey-text,0,8790,0.0-0.0,
sub_27,10504.5,{'Q0': 'still mixing up the keys thats all'},break,survey-text,0,10508,0.0-0.0,
sub_27,15920.199999988079,{'Q0': ''},break,survey-text,0,15926,0.0-0.0,
sub_27,12633.5,{'Q0': 'no'},break,survey-text,0,12638,0.0-0.0,
sub_27,7846.299999952316,{'Q0': 'no'},break,survey-text,0,7851,0.0-0.0,
sub_28,24156.30000001192,{'Q0': 'no'},break,survey-text,0,24165,0.0-0.0,
sub_28,4750.5999999940395,{'Q0': 'no'},break,survey-text,0,4757,0.0-0.0,
sub_28,67062.19999998808,{'Q0': 'no'},break,survey-text,0,67072,0.0-0.0,
sub_28,31339.59999999404,{'Q0': 'no'},break,survey-text,0,31346,0.0-0.0,
sub_28,15489.0,{'Q0': 'no'},break,survey-text,0,15496,0.0-0.0,
sub_28,12225.600000023842,{'Q0': 'no'},break,survey-text,0,12230,0.0-0.0,
sub_28,17553.5,{'Q0': 'no'},break,survey-text,0,17562,0.0-0.0,
sub_28,21988.30000001192,{'Q0': 'no'},break,survey-text,0,21997,0.0-0.0,
sub_28,14765.0,{'Q0': 'no'},break,survey-text,0,14770,0.0-0.0,
sub_28,10157.700000017881,{'Q0': 'no'},break,survey-text,0,10163,0.0-0.0,
sub_29,10444.800000011921,{'Q0': 'no'},break,survey-text,0,10449,0.0-0.0,
sub_29,5884.699999988079,{'Q0': 'no'},break,survey-text,0,5887,0.0-0.0,
sub_29,21939.30000001192,{'Q0': 'no'},break,survey-text,0,21945,0.0-0.0,
sub_29,14167.699999988079,{'Q0': 'no'},break,survey-text,0,14171,0.0-0.0,
sub_29,12884.300000011921,{'Q0': 'no'},break,survey-text,0,12887,0.0-0.0,
sub_29,14401.199999988079,{'Q0': 'no'},break,survey-text,0,14404,0.0-0.0,
sub_29,8387.5,{'Q0': 'no'},break,survey-text,0,8390,0.0-0.0,
sub_29,45582.10000002384,{'Q0': 'no'},break,survey-text,0,45595,0.0-0.0,
sub_29,3722.600000023842,{'Q0': 'no'},break,survey-text,0,3725,0.0-0.0,
sub_29,4128.0,{'Q0': 'no'},break,survey-text,0,4132,0.0-0.0,
sub_30,10586.0,{'Q0': 'none'},break,survey-text,0,10590,0.0-0.0,
sub_30,23162.19999998808,{'Q0': 'none'},break,survey-text,0,23164,0.0-0.0,
sub_30,36987.30000001192,{'Q0': 'none'},break,survey-text,0,36994,0.0-0.0,
sub_30,37480.30000001192,{'Q0': 'none '},break,survey-text,0,37485,0.0-0.0,
sub_30,28681.0,{'Q0': 'none'},break,survey-text,0,28684,0.0-0.0,
sub_30,23465.399999976158,{'Q0': 'none'},break,survey-text,0,23468,0.0-0.0,
sub_30,19055.0,{'Q0': 'none'},break,survey-text,0,19059,0.0-0.0,
sub_30,9148.0,{'Q0': 'none'},break,survey-text,0,9151,0.0-0.0,
sub_30,9934.90000000596,{'Q0': 'none'},break,survey-text,0,9938,0.0-0.0,
sub_30,6193.300000011921,{'Q0': 'none'},break,survey-text,0,6197,0.0-0.0,
sub_31,11878.29999999702,{'Q0': 'no'},break,survey-text,0,11903,0.0-0.0,
sub_31,58399.5,{'Q0': 'no'},break,survey-text,0,58429,0.0-0.0,
sub_31,42465.80000001192,{'Q0': 'no'},break,survey-text,0,42499,0.0-0.0,
sub_31,4394.4000000059605,,,instructions,1,46895,0.0-1.0,"[{'page_index': 0, 'viewing_time': 2156.4000000059605}, {'page_index': 1, 'viewing_time': 2237.0999999940395}]"
sub_31,224010.09999999404,{'Q0': 'no'},break,survey-text,0,224034,0.0-0.0,
sub_31,78953.39999999106,{'Q0': 'no'},break,survey-text,0,78971,0.0-0.0,
sub_31,20302.40000000596,{'Q0': 'no'},break,survey-text,0,20320,0.0-0.0,
sub_31,10862.79999999702,{'Q0': 'no'},break,survey-text,0,10882,0.0-0.0,
sub_31,14929.699999988079,{'Q0': 'no'},break,survey-text,0,14954,0.0-0.0,
sub_31,3901.7000000029802,{'Q0': 'no'},break,survey-text,0,3921,0.0-0.0,
sub_31,12633.20000000298,{'Q0': 'no'},break,survey-text,0,12654,0.0-0.0,
sub_32,10288.200000047684,{'Q0': ''},break,survey-text,0,10304,0.0-0.0,
sub_32,16687.400000095367,{'Q0': ''},break,survey-text,0,16699,0.0-0.0,
sub_32,24069.299999952316,{'Q0': ''},break,survey-text,0,24084,0.0-0.0,
sub_32,22373.900000095367,,,instructions,1,46462,0.0-1.0,"[{'page_index': 0, 'viewing_time': 9653.5}, {'page_index': 1, 'viewing_time': 12717.600000143051}]"
sub_32,12362.700000047684,{'Q0': ''},break,survey-text,0,12375,0.0-0.0,
sub_32,15040.0,{'Q0': ''},break,survey-text,0,15056,0.0-0.0,
sub_32,27173.5,{'Q0': ''},break,survey-text,0,27185,0.0-0.0,
sub_32,62191.5,{'Q0': ''},break,survey-text,0,62201,0.0-0.0,
sub_32,18318.5,{'Q0': ''},break,survey-text,0,18330,0.0-0.0,
sub_32,6846.400000095367,{'Q0': ''},break,survey-text,0,6868,0.0-0.0,
sub_32,3077.7000000476837,{'Q0': ''},break,survey-text,0,3090,0.0-0.0,
sub_33,22731.0,{'Q0': 'none at all'},break,survey-text,0,22754,0.0-0.0,
sub_33,8554.0,{'Q0': 'none at all'},break,survey-text,0,8570,0.0-0.0,
sub_33,42133.0,{'Q0': 'none at all'},break,survey-text,0,42152,0.0-0.0,
sub_33,5013.0,,,instructions,1,47167,0.0-1.0,"[{'page_index': 0, 'viewing_time': 2012}, {'page_index': 1, 'viewing_time': 3000}]"
sub_33,9966.0,{'Q0': 'no none at all'},break,survey-text,0,9984,0.0-0.0,
sub_33,10455.0,{'Q0': 'no none at all'},break,survey-text,0,10473,0.0-0.0,
sub_33,7959.0,{'Q0': 'no none'},break,survey-text,0,7977,0.0-0.0,
sub_33,10689.0,{'Q0': 'no none'},break,survey-text,0,10704,0.0-0.0,
sub_33,12669.0,{'Q0': 'no none'},break,survey-text,0,12684,0.0-0.0,
sub_33,13588.0,{'Q0': 'no none'},break,survey-text,0,13607,0.0-0.0,
sub_33,8014.0,{'Q0': 'no none'},break,survey-text,0,8035,0.0-0.0,
sub_34,18698.40000000596,{'Q0': 'No - all good!'},break,survey-text,0,18702,0.0-0.0,
sub_34,9323.70000000298,{'Q0': 'All good'},break,survey-text,0,9326,0.0-0.0,
sub_34,45861.59999999404,{'Q0': 'All good.'},break,survey-text,0,45867,0.0-0.0,
