prolific_id,counterbalancing,query_stimulus,ref_left_stimulus,ref_right_stimulus,ref_left_y_offset,ref_right_y_offset,rt,response,trial_stage,trial_index,time_elapsed,session,correct,correct_response,query_item,ref_left,ref_right,dist_query_ref_left,dist_query_ref_right,dist_ref_left_ref_right,abs_dist_query_ref_left,abs_dist_query_ref_right,abs_dist_ref_left_ref_right,triplet_left_right_name,ref_lowdim,ref_highdim,dist_query_ref_lowdim,dist_query_ref_highdim,dist_ref_lowdim_ref_highdim,dist_abs_query_ref_lowdim,dist_abs_query_ref_highdim,dist_abs_ref_lowdim_ref_highdim,triplet_unique_name,template_distances,template_abs_distances,triplet_rep,template_distances_rep,template_abs_distances_rep,triplet_easiness,query_position,chosen_ref_value,chosen_ref_lowdim_highdim,correct_ref_lowdim_highdim,correct_ref_left_right,correct_numeric,triplet_location,correct_ref_towards_dense_sparse
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,2578.10000000149,p,post_exposure,18,65692,1,False,q,110,118,86,-8,24,32,8,24,32,110_118_86,86,118,24,-8,-32,24,8,32,110_86_118,24_-8_-32,8_24_32,1,3,6,16,query_middle,86.0,ref_lowdim,ref_highdim,ref_left,0.0,sparse_region,ref_towards_sparse
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,2386.0,q,post_exposure,19,68580,1,True,q,70,78,54,-8,16,24,8,16,24,70_78_54,54,78,16,-8,-24,16,8,24,70_54_78,16_-8_-24,8_16_24,1,2,3,8,query_middle,78.0,ref_highdim,ref_highdim,ref_left,1.0,across_density_regions,ref_towards_sparse
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1522.5999999977648,p,post_exposure,20,71083,1,True,p,38,54,30,-16,8,24,16,8,24,38_54_30,30,54,8,-16,-24,8,16,24,38_30_54,8_-16_-24,8_16_24,1,2,4,8,query_middle,30.0,ref_lowdim,ref_lowdim,ref_right,1.0,dense_region,ref_towards_dense
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,2940.0,p,post_exposure,21,74525,1,False,q,94,86,118,8,-24,-32,8,24,32,94_86_118,86,118,8,-24,-32,8,24,32,94_86_118,8_-24_-32,8_24_32,1,4,7,16,query_middle,118.0,ref_highdim,ref_lowdim,ref_left,0.0,sparse_region,ref_towards_dense
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,3465.300000000745,p,post_exposure,22,78492,1,,,70,46,94,24,-24,-48,24,24,48,70_46_94,46,94,24,-24,-48,24,24,48,70_46_94,24_-24_-48,24_24_48,2,4,4,0,query_middle,94.0,ref_highdim,nan,nan,,across_density_regions,nan
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,2530.300000000745,p,post_exposure,23,81524,1,True,p,54,30,70,24,-16,-40,24,16,40,54_30_70,30,70,24,-16,-40,24,16,40,54_30_70,24_-16_-40,16_24_40,1,1,3,8,query_middle,70.0,ref_highdim,ref_highdim,ref_right,1.0,dense_region,ref_towards_sparse
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,1802.1000000014901,p,post_exposure,24,84027,1,True,p,70,94,54,-24,16,40,24,16,40,70_94_54,54,94,16,-24,-40,16,24,40,70_54_94,16_-24_-40,16_24_40,2,3,4,8,query_middle,54.0,ref_lowdim,ref_lowdim,ref_right,1.0,across_density_regions,ref_towards_dense
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,2252.0,p,post_exposure,25,86780,1,True,p,46,30,54,16,-8,-24,16,8,24,46_30_54,30,54,16,-8,-24,16,8,24,46_30_54,16_-8_-24,8_16_24,2,3,5,8,query_middle,54.0,ref_highdim,ref_highdim,ref_right,1.0,dense_region,ref_towards_sparse
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,0,0,2806.099999997765,p,post_exposure,26,90098,1,False,q,38,30,54,8,-16,-24,8,16,24,38_30_54,30,54,8,-16,-24,8,16,24,38_30_54,8_-16_-24,8_16_24,2,3,6,8,query_middle,54.0,ref_highdim,ref_lowdim,ref_left,0.0,dense_region,ref_towards_dense
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,2380.60000000149,q,post_exposure,27,92980,1,True,q,54,70,30,-16,24,40,16,24,40,54_70_30,30,70,24,-16,-40,24,16,40,54_30_70,24_-16_-40,16_24_40,2,2,5,8,query_middle,70.0,ref_highdim,ref_highdim,ref_left,1.0,dense_region,ref_towards_sparse
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,3667.7999999970198,q,post_exposure,1,4394,2,True,q,110,118,94,-8,16,24,8,16,24,110_118_94,94,118,16,-8,-24,16,8,24,110_94_118,16_-8_-24,8_16_24,1,4,7,8,query_middle,118.0,ref_highdim,ref_highdim,ref_left,1.0,sparse_region,ref_towards_sparse
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,2046.0,q,post_exposure,2,6944,2,False,p,94,118,78,-24,16,40,24,16,40,94_118_78,78,118,16,-24,-40,16,24,40,94_78_118,16_-24_-40,16_24_40,2,4,6,8,query_middle,118.0,ref_highdim,ref_lowdim,ref_right,0.0,sparse_region,ref_towards_dense
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1512.1000000014901,p,post_exposure,3,9464,2,True,p,102,78,118,24,-16,-40,24,16,40,102_78_118,78,118,24,-16,-40,24,16,40,102_78_118,24_-16_-40,16_24_40,1,3,7,8,query_middle,118.0,ref_highdim,ref_highdim,ref_right,1.0,sparse_region,ref_towards_sparse
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1848.7999999970198,p,post_exposure,4,11985,2,,,70,78,62,-8,8,16,8,8,16,70_78_62,62,78,8,-8,-16,8,8,16,70_62_78,8_-8_-16,8_8_16,2,4,4,0,query_middle,62.0,ref_lowdim,nan,nan,,across_density_regions,nan
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,0,0,3119.599999997765,q,post_exposure,5,15614,2,,,110,118,102,-8,8,16,8,8,16,110_118_102,102,118,8,-8,-16,8,8,16,110_102_118,8_-8_-16,8_8_16,1,5,5,0,query_middle,118.0,ref_highdim,nan,nan,,sparse_region,nan
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,0,0,1706.300000000745,q,post_exposure,6,18134,2,True,q,70,86,46,-16,24,40,16,24,40,70_86_46,46,86,24,-16,-40,24,16,40,70_46_86,24_-16_-40,16_24_40,1,4,8,8,query_middle,86.0,ref_highdim,ref_highdim,ref_left,1.0,across_density_regions,ref_towards_sparse
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,4506.599999997765,p,post_exposure,7,23144,2,,,110,102,118,8,-8,-16,8,8,16,110_102_118,102,118,8,-8,-16,8,8,16,110_102_118,8_-8_-16,8_8_16,2,6,6,0,query_middle,118.0,ref_highdim,nan,nan,,sparse_region,nan
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,3311.800000000745,p,post_exposure,8,26964,2,,,70,54,86,16,-16,-32,16,16,32,70_54_86,54,86,16,-16,-32,16,16,32,70_54_86,16_-16_-32,16_16_32,2,3,3,0,query_middle,86.0,ref_highdim,nan,nan,,across_density_regions,nan
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,4556.0,p,post_exposure,9,32021,2,,,102,118,86,-16,16,32,16,16,32,102_118_86,86,118,16,-16,-32,16,16,32,102_86_118,16_-16_-32,16_16_32,1,4,4,0,query_middle,86.0,ref_lowdim,nan,nan,,sparse_region,nan
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,2371.0,p,post_exposure,10,34895,2,True,p,110,86,118,24,-8,-32,24,8,32,110_86_118,86,118,24,-8,-32,24,8,32,110_86_118,24_-8_-32,8_24_32,2,4,8,16,query_middle,118.0,ref_highdim,ref_highdim,ref_right,1.0,sparse_region,ref_towards_sparse
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,0,0,1985.699999999255,q,post_exposure,11,37398,2,True,q,46,30,70,16,-24,-40,16,24,40,46_30_70,30,70,16,-24,-40,16,24,40,46_30_70,16_-24_-40,16_24_40,1,5,9,8,query_middle,30.0,ref_lowdim,ref_lowdim,ref_left,1.0,dense_region,ref_towards_dense
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,,,post_exposure,12,42901,2,,,54,30,78,24,-24,-48,24,24,48,54_30_78,30,78,24,-24,-48,24,24,48,54_30_78,24_-24_-48,24_24_48,2,5,5,0,query_middle,,nan,nan,nan,,dense_region,nan
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,0,0,4627.699999999255,q,post_exposure,13,48031,2,True,q,70,78,46,-8,24,32,8,24,32,70_78_46,46,78,24,-8,-32,24,8,32,70_46_78,24_-8_-32,8_24_32,2,5,9,16,query_middle,78.0,ref_highdim,ref_highdim,ref_left,1.0,across_density_regions,ref_towards_sparse
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,3465.5,p,post_exposure,14,51999,2,False,q,54,62,30,-8,24,32,8,24,32,54_62_30,30,62,24,-8,-32,24,8,32,54_30_62,24_-8_-32,8_24_32,2,6,10,16,query_middle,30.0,ref_lowdim,ref_highdim,ref_left,0.0,dense_region,ref_towards_sparse
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,3499.7000000029802,p,post_exposure,15,56006,2,,,94,70,118,24,-24,-48,24,24,48,94_70_118,70,118,24,-24,-48,24,24,48,94_70_118,24_-24_-48,24_24_48,2,6,6,0,query_middle,118.0,ref_highdim,nan,nan,,sparse_region,nan
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,3274.199999999255,p,post_exposure,16,59782,2,True,p,70,46,86,24,-16,-40,24,16,40,70_46_86,46,86,24,-16,-40,24,16,40,70_46_86,24_-16_-40,16_24_40,2,5,10,8,query_middle,86.0,ref_highdim,ref_highdim,ref_right,1.0,across_density_regions,ref_towards_sparse
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,0,0,2442.300000000745,p,post_exposure,17,62727,2,True,p,102,118,94,-16,8,24,16,8,24,102_118_94,94,118,8,-16,-24,8,16,24,102_94_118,8_-16_-24,8_16_24,2,4,8,8,query_middle,94.0,ref_lowdim,ref_lowdim,ref_right,1.0,sparse_region,ref_towards_dense
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,1985.0999999977648,p,post_exposure,18,65229,2,True,p,70,86,62,-16,8,24,16,8,24,70_86_62,62,86,8,-16,-24,8,16,24,70_62_86,8_-16_-24,8_16_24,1,5,9,8,query_middle,62.0,ref_lowdim,ref_lowdim,ref_right,1.0,across_density_regions,ref_towards_dense
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1891.2000000029802,p,post_exposure,19,67732,2,True,p,110,94,118,16,-8,-24,16,8,24,110_94_118,94,118,16,-8,-24,16,8,24,110_94_118,16_-8_-24,8_16_24,2,5,10,8,query_middle,118.0,ref_highdim,ref_highdim,ref_right,1.0,sparse_region,ref_towards_sparse
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1861.0,p,post_exposure,20,70234,2,,,46,62,30,-16,16,32,16,16,32,46_62_30,30,62,16,-16,-32,16,16,32,46_30_62,16_-16_-32,16_16_32,2,5,5,0,query_middle,30.0,ref_lowdim,nan,nan,,dense_region,nan
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,2150.10000000149,q,post_exposure,21,72886,2,True,q,70,62,86,8,-16,-24,8,16,24,70_62_86,62,86,8,-16,-24,8,16,24,70_62_86,8_-16_-24,8_16_24,2,6,11,8,query_middle,62.0,ref_lowdim,ref_lowdim,ref_left,1.0,across_density_regions,ref_towards_dense
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1786.6000000014901,p,post_exposure,22,75389,2,True,p,38,62,30,-24,8,32,24,8,32,38_62_30,30,62,8,-24,-32,8,24,32,38_30_62,8_-24_-32,8_24_32,2,5,11,16,query_middle,30.0,ref_lowdim,ref_lowdim,ref_right,1.0,dense_region,ref_towards_dense
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,2331.800000000745,p,post_exposure,23,78222,2,True,p,46,70,30,-24,16,40,24,16,40,46_70_30,30,70,16,-24,-40,16,24,40,46_30_70,16_-24_-40,16_24_40,2,6,11,8,query_middle,30.0,ref_lowdim,ref_lowdim,ref_right,1.0,dense_region,ref_towards_dense
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level93F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,0,0,1898.300000000745,p,post_exposure,24,80725,2,True,p,94,118,86,-24,8,32,24,8,32,94_118_86,86,118,8,-24,-32,8,24,32,94_86_118,8_-24_-32,8_24_32,2,6,12,16,query_middle,86.0,ref_lowdim,ref_lowdim,ref_right,1.0,sparse_region,ref_towards_dense
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,1555.800000000745,q,post_exposure,25,83233,2,True,q,102,118,78,-16,24,40,16,24,40,102_118_78,78,118,24,-16,-40,24,16,40,102_78_118,24_-16_-40,16_24_40,2,6,12,8,query_middle,118.0,ref_highdim,ref_highdim,ref_left,1.0,sparse_region,ref_towards_sparse
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level53F1Level40.png,img/object-9_120-levels_1D/object9F0Level77F1Level40.png,0,0,2887.7000000029802,p,post_exposure,26,86628,2,True,p,70,54,78,16,-8,-24,16,8,24,70_54_78,54,78,16,-8,-24,16,8,24,70_54_78,16_-8_-24,8_16_24,2,6,12,8,query_middle,78.0,ref_highdim,ref_highdim,ref_right,1.0,across_density_regions,ref_towards_sparse
sub_10,dense_left,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1972.0,p,post_exposure,27,89131,2,,,102,86,118,16,-16,-32,16,16,32,102_86_118,86,118,16,-16,-32,16,16,32,102_86_118,16_-16_-32,16_16_32,2,6,6,0,query_middle,118.0,ref_highdim,nan,nan,,sparse_region,nan
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,3080.800000190735,p,practice,1,7133,1,,,38,46,30,-8,8,16,8,8,16,38_46_30,30,46,8,-8,-16,8,8,16,38_30_46,8_-8_-16,8_8_16,1,1,1,0,query_middle,30.0,ref_lowdim,nan,nan,,sparse_region,nan
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,0,0,1655.5,q,practice,2,9653,1,True,q,86,118,46,-32,40,72,32,40,72,86_118_46,46,118,40,-32,-72,40,32,72,86_46_118,40_-32_-72,32_40_72,1,1,1,8,query_middle,118.0,ref_highdim,ref_highdim,ref_left,1.0,dense_region,ref_towards_dense
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1455.5,p,practice,3,12193,1,False,q,70,30,118,40,-48,-88,40,48,88,70_30_118,30,118,40,-48,-88,40,48,88,70_30_118,40_-48_-88,40_48_88,1,1,1,8,query_middle,118.0,ref_highdim,ref_lowdim,ref_left,0.0,sparse_region,ref_towards_sparse
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,1006.5999999046326,q,practice,4,14714,1,True,q,46,30,110,16,-64,-80,16,64,80,46_30_110,30,110,16,-64,-80,16,64,80,46_30_110,16_-64_-80,16_64_80,1,1,1,48,query_middle,30.0,ref_lowdim,ref_lowdim,ref_left,1.0,sparse_region,ref_towards_sparse
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1648.4000000953674,p,practice,5,17253,1,,,110,102,118,8,-8,-16,8,8,16,110_102_118,102,118,8,-8,-16,8,8,16,110_102_118,8_-8_-16,8_8_16,1,2,2,0,query_middle,118.0,ref_highdim,nan,nan,,dense_region,nan
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,0,0,1550.0999999046326,p,practice,6,19767,1,,,38,30,46,8,-8,-16,8,8,16,38_30_46,30,46,8,-8,-16,8,8,16,38_30_46,8_-8_-16,8_8_16,2,3,3,0,query_middle,46.0,ref_highdim,nan,nan,,sparse_region,nan
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,0,0,785.2999999523163,q,practice,7,22293,1,True,q,110,118,38,-8,72,80,8,72,80,110_118_38,38,118,72,-8,-80,72,8,80,110_38_118,72_-8_-80,8_72_80,1,1,1,64,query_middle,118.0,ref_highdim,ref_highdim,ref_left,1.0,dense_region,ref_towards_dense
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,0,0,1047.1000001430511,p,practice,8,24833,1,True,p,46,62,38,-16,8,24,16,8,24,46_62_38,38,62,8,-16,-24,8,16,24,46_38_62,8_-16_-24,8_16_24,1,1,1,8,query_middle,38.0,ref_lowdim,ref_lowdim,ref_right,1.0,sparse_region,ref_towards_sparse
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,0,0,897.2000000476837,p,practice,9,27364,1,True,p,62,102,38,-40,24,64,40,24,64,62_102_38,38,102,24,-40,-64,24,40,64,62_38_102,24_-40_-64,24_40_64,1,1,1,16,query_middle,38.0,ref_lowdim,ref_lowdim,ref_right,1.0,sparse_region,ref_towards_sparse
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,701.0,p,practice,10,29871,1,True,p,110,38,118,72,-8,-80,72,8,80,110_38_118,38,118,72,-8,-80,72,8,80,110_38_118,72_-8_-80,8_72_80,2,2,2,64,query_middle,118.0,ref_highdim,ref_highdim,ref_right,1.0,dense_region,ref_towards_dense
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,632.9000000953674,q,practice,11,32393,1,True,q,46,38,110,8,-64,-72,8,64,72,46_38_110,38,110,8,-64,-72,8,64,72,46_38_110,8_-64_-72,8_64_72,1,1,1,56,query_middle,38.0,ref_lowdim,ref_lowdim,ref_left,1.0,sparse_region,ref_towards_sparse
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level69F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,1987.6999998092651,q,practice,12,34910,1,False,p,70,118,30,-48,40,88,48,40,88,70_118_30,30,118,40,-48,-88,40,48,88,70_30_118,40_-48_-88,40_48_88,2,2,2,8,query_middle,118.0,ref_highdim,ref_lowdim,ref_right,0.0,sparse_region,ref_towards_sparse
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,0,0,989.9000000953674,p,practice,13,37429,1,True,p,46,110,38,-64,8,72,64,8,72,46_110_38,38,110,8,-64,-72,8,64,72,46_38_110,8_-64_-72,8_64_72,2,2,2,56,query_middle,38.0,ref_lowdim,ref_lowdim,ref_right,1.0,sparse_region,ref_towards_sparse
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,0,0,614.0999999046326,q,practice,14,39949,1,False,p,62,110,30,-48,32,80,48,32,80,62_110_30,30,110,32,-48,-80,32,48,80,62_30_110,32_-48_-80,32_48_80,1,1,1,16,query_middle,110.0,ref_highdim,ref_lowdim,ref_right,0.0,sparse_region,ref_towards_sparse
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level85F1Level40.png,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,0,0,1809.5,p,practice,15,42466,1,True,p,86,46,118,40,-32,-72,40,32,72,86_46_118,46,118,40,-32,-72,40,32,72,86_46_118,40_-32_-72,32_40_72,2,2,2,8,query_middle,118.0,ref_highdim,ref_highdim,ref_right,1.0,dense_region,ref_towards_dense
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,img/object-9_120-levels_1D/object9F0Level117F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,0,0,1344.2000000476837,p,practice,16,44992,1,,,110,118,102,-8,8,16,8,8,16,110_118_102,102,118,8,-8,-16,8,8,16,110_102_118,8_-8_-16,8_8_16,2,4,4,0,query_middle,102.0,ref_lowdim,nan,nan,,dense_region,nan
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level29F1Level40.png,img/object-9_120-levels_1D/object9F0Level109F1Level40.png,0,0,1221.7999999523163,p,practice,17,47506,1,False,q,62,30,110,32,-48,-80,32,48,80,62_30_110,30,110,32,-48,-80,32,48,80,62_30_110,32_-48_-80,32_48_80,2,2,2,16,query_middle,110.0,ref_highdim,ref_lowdim,ref_left,0.0,sparse_region,ref_towards_sparse
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level45F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,0,0,713.3999998569489,q,practice,18,50034,1,True,q,46,38,62,8,-16,-24,8,16,24,46_38_62,38,62,8,-16,-24,8,16,24,46_38_62,8_-16_-24,8_16_24,2,2,2,8,query_middle,38.0,ref_lowdim,ref_lowdim,ref_left,1.0,sparse_region,ref_towards_sparse
sub_11,dense_right,img/object-9_120-levels_1D/object9F0Level61F1Level40.png,img/object-9_120-levels_1D/object9F0Level37F1Level40.png,img/object-9_120-levels_1D/object9F0Level101F1Level40.png,0,0,1371.1999998092651,q,practice,19,52560,1,True,q,62,38,102,24,-40,-64,24,40,64,62_38_102,38,102,24,-40,-64,24,40,64,62_38_102,24_-40_-64,24_40_64,2,2,2,16,query_middle,38.0,ref_lowdim,ref_lowdim,ref_left,1.0,sparse_region,ref_towards_sparse
